312.815125,+44.248630
312.818787,+44.382748
312.820160,+44.920013
312.820251,+44.341152
312.821899,+44.910713
312.823822,+44.308231
312.824188,+44.766014
312.824768,+44.983921
312.825928,+44.218990
312.826019,+44.843113
312.830414,+44.841076
312.830963,+44.325142
312.832703,+44.385063
312.837463,+44.438789
312.838257,+44.053513
312.838867,+43.586250
312.839722,+43.609814
312.842346,+44.837303
312.843506,+44.346218
312.844116,+44.421009
312.844482,+44.352123
312.845062,+44.561817
312.845429,+44.829922
312.845489,+44.074894
312.846130,+44.446072
312.847687,+44.586990
312.848328,+44.261818
312.848633,+44.589607
312.850098,+44.549156
312.850647,+44.299049
312.851715,+44.217861
312.852387,+44.825352
312.852936,+44.305153
312.853699,+43.619247
312.857300,+44.239212
312.857696,+45.013222
312.859283,+44.089943
312.860168,+43.886826
312.860504,+44.607979
312.861176,+44.073479
312.862457,+44.220901
312.863739,+44.437321
312.867432,+45.086834
312.868500,+44.433586
312.868988,+44.227913
312.869080,+44.262619
312.872955,+44.367252
312.873688,+44.538784
312.875061,+44.254536
312.875214,+44.208675
312.875824,+44.895268
312.876617,+44.824928
312.877380,+44.062473
312.878754,+44.116470
312.880768,+45.098038
312.882324,+45.067676
312.882874,+44.048283
312.883575,+44.532669
312.884338,+44.842625
312.886658,+44.396664
312.888000,+44.616566
312.889099,+44.443630
312.889160,+44.589226
312.889160,+44.581799
312.889404,+45.090134
312.890381,+44.170700
312.894775,+44.823795
312.908081,+43.384659
312.909790,+43.953789
312.911041,+44.061314
312.913605,+44.407784
312.913971,+45.096317
312.916412,+44.553921
312.919647,+43.220554
312.919861,+44.227520
312.922577,+44.251987
312.924591,+44.268967
312.925476,+44.649033
312.925598,+43.854336
312.928742,+44.125164
312.932159,+43.810703
312.935089,+44.450390
312.938202,+43.817333
312.941650,+44.476437
312.944916,+43.419750
312.945618,+44.554325
312.945648,+44.445129
312.945740,+44.427471
312.948181,+44.419559
312.952332,+44.884731
312.952332,+44.088764
312.953125,+44.394676
312.953583,+44.184071
312.957886,+44.314892
312.959656,+44.080650
312.966156,+44.374199
312.967804,+44.305874
312.970429,+44.265961
312.970856,+44.396625
312.972595,+44.875462
312.973175,+43.825333
312.974457,+43.084591
312.975494,+45.105198
312.976593,+44.876564
312.979614,+44.256107
312.981201,+44.289814
312.982117,+44.564625
312.983612,+44.086781
312.985565,+44.137257
312.988342,+44.037750
312.988831,+44.346649
312.991913,+44.072536
312.994263,+45.242458
312.994324,+44.249100
312.994568,+44.507587
312.995093,+44.381311
312.996674,+44.428841
312.997498,+44.272835
312.997589,+43.844967
313.000671,+44.333008
313.001343,+45.232292
313.004150,+44.478191
313.004211,+44.145229
313.006500,+44.338364
313.008423,+43.453625
313.011108,+44.457974
313.012268,+44.231060
313.014496,+45.290512
313.015228,+44.477261
313.022217,+44.479633
313.023773,+43.009693
313.025024,+44.099712
313.025238,+44.287819
313.026733,+44.529232
313.027924,+44.465332
313.028137,+44.565308
313.029327,+43.486767
313.030334,+44.980038
313.031891,+44.062271
313.033478,+44.501320
313.034973,+44.416267
313.035767,+44.570866
313.037231,+44.365131
313.039276,+43.336849
313.040497,+44.434631
313.045807,+44.136173
313.050598,+43.908550
313.053833,+44.348164
313.056610,+43.677483
313.057251,+44.024296
313.059936,+44.486530
313.061676,+43.996258
313.062042,+44.344105
313.063049,+43.502075
313.063049,+44.289383
313.064392,+44.469669
313.073914,+44.684094
313.076508,+44.387081
313.076660,+44.417221
313.076752,+44.275112
313.076935,+44.087471
313.082062,+44.413643
313.082519,+44.388992
313.084381,+44.508583
313.084595,+43.978550
313.085449,+43.408688
313.086090,+44.483173
313.086182,+43.846119
313.091339,+44.188835
313.093903,+44.233303
313.095337,+44.450398
313.096954,+43.082310
313.098969,+44.604160
313.100098,+44.532032
313.100159,+44.579022
313.100494,+44.404831
313.102447,+44.398647
313.105743,+44.242264
313.107574,+44.746433
313.108673,+44.073204
313.111298,+44.442360
313.111511,+44.285080
313.112030,+43.595478
313.112366,+44.069031
313.113312,+44.077534
313.116852,+44.058666
313.118042,+44.354084
313.119721,+45.136196
313.119965,+44.308231
313.120026,+44.071541
313.122528,+44.288979
313.124084,+44.351261
313.128479,+44.489700
313.128723,+44.336494
313.133606,+43.571896
313.134857,+44.313088
313.137421,+44.681652
313.138550,+44.527912
313.139954,+44.346096
313.140839,+44.407341
313.143158,+44.294521
313.143372,+44.640186
313.145019,+44.972183
313.147095,+44.555374
313.147522,+44.622822
313.149506,+43.153377
313.149719,+43.667187
313.151001,+44.178345
313.151886,+44.196205
313.152802,+43.119545
313.155518,+43.096314
313.155609,+43.392281
313.161224,+44.187775
313.162628,+43.418209
313.162842,+44.684990
313.163117,+44.462395
313.164581,+43.998424
313.166016,+44.096649
313.166534,+44.395214
313.167511,+44.412464
313.170898,+43.823616
313.172302,+44.236740
313.173462,+44.131077
313.174347,+44.448574
313.175812,+44.570045
313.176178,+43.231762
313.177368,+43.528652
313.178436,+44.319584
313.179016,+44.183849
313.181335,+44.374085
313.183807,+44.650017
313.184875,+44.639103
313.189880,+44.745823
313.192261,+44.416042
313.192535,+44.529537
313.195068,+44.041870
313.197876,+44.261581
313.199097,+44.325226
313.200928,+44.588417
313.202820,+44.330692
313.205414,+44.633186
313.206604,+44.701492
313.207550,+44.317223
313.216217,+44.428932
313.218689,+44.240265
313.221252,+44.569576
313.221771,+44.671547
313.222656,+44.326763
313.222809,+44.478939
313.223969,+44.249138
313.224426,+44.234062
313.225861,+43.355293
313.226257,+43.871208
313.226288,+44.689239
313.231598,+44.247013
313.236114,+44.496738
313.237213,+44.433502
313.238800,+44.679535
313.239227,+44.482010
313.240265,+44.406094
313.245117,+44.478169
313.245209,+44.251068
313.248688,+44.467579
313.253174,+44.829296
313.256256,+42.840000
313.257294,+44.190559
313.257507,+44.318260
313.259766,+44.012940
313.260803,+44.460686
313.262421,+45.081306
313.262817,+44.620068
313.263702,+44.663582
313.264038,+43.933128
313.269806,+45.036690
313.271454,+44.339146
313.271637,+43.437027
313.271973,+44.698425
313.273895,+44.710228
313.274719,+44.260746
313.275574,+44.402771
313.276398,+44.044529
313.284088,+44.087254
313.287628,+44.503002
313.292908,+44.363518
313.296387,+44.396545
313.298126,+44.052731
313.298370,+43.983147
313.299377,+44.257824
313.301117,+43.641331
313.302124,+44.518574
313.302551,+44.478867
313.303650,+44.125526
313.306519,+44.376823
313.308350,+44.216061
313.308685,+44.861679
313.308807,+44.274223
313.309815,+44.010929
313.310333,+44.479839
313.310608,+44.485096
313.310791,+44.434383
313.313171,+44.646751
313.315125,+43.739677
313.318665,+45.269775
313.318878,+44.492687
313.320160,+44.428261
313.321228,+44.642837
313.322876,+44.467262
313.323822,+44.051353
313.328796,+44.243992
313.335632,+43.836247
313.342804,+44.463367
313.344879,+43.487274
313.349213,+45.113281
313.349792,+43.905006
313.349853,+44.365982
313.350311,+44.395008
313.352539,+44.041805
313.353333,+43.864609
313.354218,+44.212448
313.355896,+44.656017
313.357544,+44.700119
313.359009,+44.473473
313.362457,+44.440948
313.362701,+44.972202
313.364227,+44.687153
313.365570,+44.176266
313.366119,+44.671528
313.373688,+44.399036
313.375305,+44.426781
313.376892,+44.445450
313.377502,+44.580460
313.378448,+44.500694
313.378998,+43.949112
313.379578,+44.390751
313.380341,+44.319134
313.380768,+44.226261
313.381165,+44.212727
313.383148,+44.163055
313.386352,+44.819939
313.388611,+44.391281
313.388672,+44.575630
313.388916,+42.918770
313.389130,+44.570023
313.392090,+44.338249
313.393005,+44.127922
313.393738,+44.302628
313.394470,+44.546379
313.394898,+44.488258
313.396790,+44.281307
313.397736,+44.463348
313.398315,+44.456497
313.398743,+44.547482
313.398926,+44.154514
313.400696,+44.206440
313.401154,+44.273941
313.402100,+44.887081
313.402191,+44.575771
313.402832,+44.716312
313.405975,+44.493866
313.407623,+44.405704
313.410309,+44.480103
313.411316,+43.940849
313.412842,+43.900906
313.413208,+44.227035
313.416138,+45.207798
313.417236,+44.179359
313.418152,+43.968281
313.419586,+44.646591
313.424225,+44.450825
313.424377,+44.145142
313.427978,+44.063515
313.428162,+43.966862
313.428589,+44.360928
313.430115,+44.460224
313.430328,+43.571114
313.430908,+44.386856
313.432800,+44.473103
313.433685,+43.574589
313.433899,+44.458916
313.437775,+44.421677
313.438812,+44.159664
313.443359,+44.454113
313.455841,+45.243565
313.458893,+44.812813
313.463196,+44.503765
313.467621,+45.203899
313.473297,+44.355019
313.477661,+43.872429
313.478058,+44.328354
313.479248,+44.686619
313.479919,+44.965275
313.482300,+42.758575
313.482605,+43.237461
313.483887,+44.187237
313.487152,+44.858879
313.489654,+43.946522
313.491974,+44.315479
313.492676,+44.429401
313.495056,+44.509377
313.498627,+44.747169
313.500122,+44.326088
313.504608,+44.491859
313.504883,+44.887459
313.505402,+44.314415
313.511993,+44.271545
313.512329,+44.338638
313.516052,+44.029919
313.516418,+43.236305
313.520599,+44.328919
313.522095,+44.608139
313.524353,+44.722076
313.527771,+44.470264
313.534393,+44.670956
313.536499,+44.503189
313.541229,+44.555195
313.541473,+44.166824
313.541596,+42.877087
313.544678,+44.545841
313.545319,+44.196796
313.546814,+44.952755
313.548370,+44.498905
313.550415,+44.256195
313.557251,+44.409016
313.563110,+44.131428
313.565552,+44.466652
313.566925,+44.402862
313.566956,+43.441624
313.573852,+44.811184
313.582794,+44.772140
313.590759,+44.347412
313.593780,+44.621426
313.596832,+44.154377
313.601471,+44.913746
313.601715,+44.804833
313.603272,+44.800095
313.604858,+44.259262
313.604889,+44.218800
313.607696,+43.619545
313.609833,+44.390972
313.611969,+44.225948
313.612060,+44.798077
313.614014,+44.212757
313.614624,+44.795990
313.616516,+44.417957
313.618652,+44.912682
313.622101,+44.189133
313.623077,+44.757549
313.624023,+44.908142
313.628265,+44.603142
313.629364,+44.630318
313.631470,+44.909504
313.632080,+44.347435
313.637207,+44.217728
313.639099,+44.149960
313.639587,+44.235985
313.641510,+44.240837
313.652252,+44.150585
313.665558,+44.164524
313.665710,+43.870998
313.665955,+42.905510
313.666656,+43.498871
313.667053,+43.726978
313.667755,+44.402500
313.670471,+42.715870
313.670807,+44.365147
313.678803,+44.175396
313.679199,+44.326656
313.684692,+44.252811
313.688263,+43.890930
313.688812,+43.018032
313.689484,+43.559044
313.690002,+44.526997
313.690552,+44.916672
313.691315,+43.742508
313.694244,+44.201607
313.694702,+43.710403
313.695465,+44.805450
313.698090,+44.814106
313.700836,+44.563938
313.701599,+44.004150
313.708313,+44.365727
313.709137,+44.661083
313.709167,+44.965454
313.711609,+42.917145
313.713257,+44.192985
313.713562,+44.541443
313.713654,+43.106300
313.714020,+45.251808
313.726349,+44.728611
313.729034,+44.218613
313.729797,+44.741848
313.729950,+44.234516
313.732056,+44.216621
313.737213,+44.656723
313.738953,+44.965157
313.743683,+44.232952
313.743744,+44.885647
313.745087,+44.731937
313.752380,+44.176399
313.755829,+43.642864
313.757507,+43.134747
313.762573,+44.181110
313.762970,+44.001987
313.765045,+44.354599
313.766541,+44.740646
313.767029,+44.759422
313.768982,+44.596512
313.792847,+45.050758
313.793457,+43.720470
313.808533,+44.673401
313.810242,+43.887333
313.822479,+44.151211
313.822540,+44.169621
313.825928,+44.140560
313.837769,+43.872238
313.839081,+43.965843
313.839661,+44.007740
313.841156,+43.822235
313.849029,+44.038952
313.854004,+43.994450
313.855011,+44.776993
313.855743,+43.997105
313.857880,+44.779823
313.863831,+44.032620
313.866974,+44.791130
313.868072,+44.027008
313.870026,+44.201714
313.870270,+44.013348
313.870972,+44.373657
313.871155,+43.987179
313.878052,+44.130527
313.880341,+44.804127
313.882782,+44.783497
313.884857,+43.489033
313.888458,+42.808197
313.892578,+43.750275
313.892944,+43.443646
313.895966,+43.664414
313.899689,+44.790741
313.901306,+45.288364
313.907959,+44.922321
313.908051,+44.118279
313.915100,+43.456310
313.917999,+43.485805
313.921509,+43.683369
313.922241,+43.642284
313.924347,+43.993008
313.927094,+44.236828
313.929077,+44.093948
313.930145,+44.128521
313.930450,+44.053909
313.933807,+44.205753
313.935242,+44.077339
313.935425,+44.086243
313.939667,+43.066814
313.947754,+43.479103
313.949493,+44.048111
313.949677,+44.912109
313.950348,+43.843399
313.954468,+43.481644
313.962891,+44.010773
313.966797,+43.554123
313.967651,+43.549171
313.967682,+43.829121
313.972717,+43.838421
313.976868,+43.823921
313.987854,+44.259956
313.995850,+43.814236
313.999847,+43.649139
314.001556,+43.553188
314.006165,+43.595474
314.006775,+43.897846
314.006988,+43.614655
314.008606,+43.621723
314.010315,+43.775787
314.014435,+43.608387
314.016022,+43.624081
314.020172,+44.582321
314.022217,+43.797451
314.023071,+43.602825
314.027283,+43.572071
314.028076,+43.623920
314.028686,+43.734409
314.028809,+43.641762
314.034729,+43.615048
314.038940,+43.884548
314.041901,+43.884678
314.042572,+43.600357
314.043823,+43.160652
314.045746,+43.619240
314.047302,+43.602779
314.048218,+43.612045
314.048676,+44.181969
314.049042,+43.775063
314.051575,+44.238415
314.052704,+43.758884
314.054352,+44.577446
314.059998,+43.601257
314.060333,+43.633755
314.061890,+43.641930
314.068909,+43.599495
314.070862,+43.647831
314.076202,+43.638573
314.078064,+43.573589
314.078308,+43.652180
314.078522,+43.654579
314.079498,+43.630783
314.081177,+43.643734
314.081604,+43.760723
314.083435,+44.707455
314.089813,+44.753727
314.091675,+44.593658
314.092499,+43.653996
314.092834,+43.632702
314.098267,+43.627953
314.100678,+43.737949
314.102081,+44.939510
314.102570,+44.655922
314.103973,+43.724682
314.108185,+43.655148
314.109436,+44.237011
314.110382,+43.726902
314.112488,+45.068573
314.113312,+43.766159
314.113434,+43.759075
314.122925,+43.248234
314.125397,+43.852425
314.125977,+43.899818
314.126068,+43.923691
314.131165,+43.746353
314.132660,+43.903477
314.137970,+44.636200
314.138580,+44.606201
314.145660,+43.637730
314.146698,+43.648914
314.148590,+43.771618
314.148682,+43.220032
314.149322,+43.886970
314.149750,+43.369808
314.150818,+43.359058
314.153686,+43.640881
314.154724,+44.669235
314.155975,+43.886887
314.161957,+43.855679
314.162842,+43.898666
314.164551,+44.639347
314.164703,+43.739304
314.166260,+43.995933
314.167206,+44.023876
314.169159,+43.640850
314.171051,+42.989399
314.174225,+43.788269
314.175720,+44.055267
314.180359,+43.656479
314.180572,+43.807308
314.180878,+43.719471
314.184753,+43.624363
314.185852,+43.750317
314.186920,+43.655285
314.189606,+43.781025
314.191315,+45.321060
314.191864,+43.722546
314.192108,+43.583675
314.192932,+43.688065
314.193695,+43.755054
314.194550,+43.767227
314.194550,+43.708145
314.194855,+43.769161
314.195648,+43.743381
314.195801,+43.758369
314.195831,+44.732159
314.197998,+43.718857
314.198364,+43.691063
314.199002,+43.729876
314.199341,+44.643608
314.199402,+43.587776
314.201080,+43.564438
314.201202,+43.723103
314.201477,+43.556530
314.201965,+43.561008
314.203430,+43.749851
314.203462,+43.753509
314.203620,+43.779474
314.203766,+43.764248
314.204529,+43.722858
314.205810,+43.807709
314.205963,+43.757958
314.206940,+43.556339
314.208435,+43.770729
314.209045,+43.777042
314.210358,+43.561321
314.211639,+45.088009
314.212769,+43.734806
314.214233,+43.775551
314.214447,+44.592060
314.214874,+43.380589
314.215454,+43.765518
314.215485,+43.767269
314.216318,+43.742136
314.216339,+43.558781
314.216400,+43.794361
314.217438,+44.097717
314.217987,+43.760666
314.219269,+43.779541
314.220154,+43.778568
314.220489,+43.640190
314.221924,+43.734692
314.222107,+43.728905
314.223602,+43.787045
314.224152,+43.630505
314.224579,+43.765537
314.224853,+43.741428
314.225098,+44.608837
314.225769,+43.744541
314.226410,+43.732529
314.227142,+44.220417
314.227356,+43.791908
314.228088,+43.723488
314.230713,+43.760166
314.230774,+43.596798
314.232605,+43.793041
314.234192,+43.796921
314.234283,+43.736237
314.235230,+43.720505
314.235596,+43.713543
314.237732,+43.803593
314.239563,+44.822617
314.241547,+43.816166
314.243530,+43.719883
314.243591,+43.848194
314.245178,+43.778660
314.246063,+43.718162
314.247467,+43.774948
314.249176,+43.757244
314.250183,+43.553703
314.252167,+43.758480
314.252899,+43.736359
314.253815,+43.716480
314.254456,+43.802040
314.256775,+43.723690
314.257660,+43.794025
314.258179,+43.981136
314.258362,+44.490730
314.258942,+43.575352
314.259277,+43.708427
314.261108,+43.804691
314.263092,+43.656017
314.263886,+43.695766
314.264038,+43.579498
314.264374,+43.672375
314.265839,+43.806950
314.266510,+43.629814
314.267029,+44.630779
314.267120,+43.567837
314.268860,+43.814770
314.270172,+43.736340
314.271423,+43.791107
314.271759,+43.574989
314.272003,+43.829666
314.272583,+43.804955
314.273132,+43.679119
314.273865,+43.797642
314.274200,+43.810871
314.274445,+43.819599
314.274567,+43.565983
314.276520,+43.708279
314.276520,+43.684517
314.277130,+44.951626
314.278931,+43.857284
314.279022,+43.823315
314.279419,+43.805443
314.280518,+43.618000
314.281250,+43.711811
314.281433,+43.590668
314.282654,+43.698814
314.283203,+43.690956
314.287048,+43.750900
314.287262,+43.817329
314.287323,+43.628006
314.288055,+43.765846
314.292969,+43.685692
314.292999,+43.823990
314.293793,+43.532471
314.294525,+43.815391
314.295624,+43.862942
314.295715,+43.634819
314.295990,+43.685356
314.297180,+43.807182
314.298767,+43.801239
314.302063,+43.682411
314.303253,+43.701023
314.303375,+43.820133
314.304077,+43.778770
314.304321,+43.788582
314.304718,+43.905659
314.304779,+43.693943
314.305664,+43.826164
314.310638,+43.821571
314.313171,+43.642826
314.315308,+44.600357
314.315491,+43.793247
314.315796,+43.824951
314.316101,+43.967964
314.317566,+43.801418
314.318176,+43.865673
314.320099,+43.784851
314.322968,+43.829399
314.323456,+43.808178
314.326477,+43.825775
314.327148,+43.788723
314.327698,+43.811756
314.330170,+43.814804
314.330902,+43.873062
314.331665,+43.459923
314.336365,+43.813938
314.338715,+43.806057
314.339752,+43.984558
314.343262,+44.852608
314.345184,+43.827152
314.345184,+44.237999
314.346924,+43.876911
314.351044,+43.684227
314.353516,+44.329765
314.355743,+43.785747
314.361206,+43.591679
314.372681,+43.797794
314.374329,+43.789352
314.379883,+44.043705
314.392883,+44.094032
314.393799,+43.998535
314.401947,+44.082123
314.405426,+44.112171
314.409882,+44.116303
314.412546,+43.869117
314.418121,+44.179604
314.418579,+43.779785
314.422882,+43.782993
314.424947,+43.859447
314.428742,+43.710545
314.431847,+43.867397
314.439209,+45.309483
314.439352,+43.812539
314.439667,+43.889664
314.440918,+43.733807
314.442720,+43.890933
314.443817,+44.119915
314.445007,+43.840733
314.447388,+43.890236
314.448852,+43.877773
314.451386,+44.525017
314.456177,+43.877560
314.458344,+44.135628
314.462128,+43.812916
314.462189,+43.844521
314.466492,+43.897018
314.467011,+43.853172
314.467406,+43.897424
314.472848,+43.892438
314.473358,+43.868408
314.478424,+43.892525
314.479645,+43.249161
314.480164,+43.896126
314.480194,+43.900185
314.480957,+44.090271
314.484924,+43.860992
314.488373,+43.891167
314.488739,+43.855629
314.493378,+43.891163
314.493988,+43.894718
314.498627,+43.898933
314.499359,+43.890713
314.502411,+44.832226
314.504608,+43.828686
314.505676,+43.755718
314.507843,+43.897114
314.512787,+43.846718
314.513580,+43.351379
314.518494,+43.842300
314.524658,+43.897106
314.524780,+43.875347
314.525177,+43.825886
314.525421,+43.883736
314.528046,+43.920734
314.531250,+43.664627
314.531799,+43.881477
314.536255,+43.834786
314.536316,+43.792053
314.536957,+43.783440
314.539703,+44.184044
314.541687,+43.760029
314.544891,+43.885822
314.545593,+44.136429
314.547668,+43.882641
314.548737,+43.896080
314.551392,+44.349499
314.554230,+43.888519
314.554718,+43.832420
314.556213,+43.826862
314.556854,+43.819626
314.557556,+43.900791
314.568329,+43.889122
314.568726,+43.833920
314.569041,+43.898053
314.569244,+43.810104
314.569275,+43.863079
314.569916,+43.893223
314.570984,+43.895355
314.571106,+43.887825
314.571167,+43.871441
314.571258,+43.851189
314.571991,+43.836422
314.572540,+43.815640
314.573181,+44.020359
314.573608,+43.891972
314.574585,+43.895515
314.575928,+43.437145
314.576097,+43.808220
314.576386,+44.830418
314.576538,+43.889793
314.577118,+43.896206
314.577179,+43.813900
314.581757,+43.898529
314.583466,+43.847855
314.584015,+45.309006
314.584228,+43.783203
314.585541,+45.197052
314.589447,+43.959717
314.589844,+43.895817
314.590392,+43.835124
314.590607,+44.523975
314.596527,+43.820858
314.598816,+43.428738
314.599152,+43.886475
314.599182,+43.856319
314.599945,+43.898502
314.601044,+43.944046
314.601288,+43.824112
314.601410,+44.028854
314.606476,+43.891281
314.611877,+44.301659
314.612579,+43.889023
314.614227,+43.899571
314.614227,+43.883404
314.622559,+43.920147
314.626404,+44.798187
314.626953,+43.902679
314.629120,+43.004429
314.630127,+44.970356
314.639923,+44.059830
314.641449,+43.910019
314.645081,+43.914356
314.648804,+44.283218
314.652313,+45.083988
314.664887,+44.307720
314.665558,+44.025799
314.665710,+43.174412
314.665772,+44.271225
314.675262,+45.023640
314.683014,+44.231289
314.686645,+43.720898
314.690216,+44.600021
314.690491,+44.202091
314.691010,+44.477104
314.692932,+43.036633
314.695618,+43.864445
314.697510,+44.026302
314.703491,+44.545059
314.704651,+44.271141
314.726868,+43.133305
314.731659,+44.285389
314.738831,+44.464283
314.761993,+44.738323
314.774262,+43.950886
314.774933,+44.448872
314.777893,+44.306591
314.795471,+45.237724
314.799744,+44.282638
314.805817,+44.231937
314.808411,+44.269978
314.811859,+44.207859
314.821686,+44.296230
314.822571,+45.111828
314.841278,+45.010407
314.859711,+44.715076
314.873383,+44.179810
314.873596,+44.284458
314.879700,+44.189144
314.887207,+44.163075
314.887940,+44.669170
314.894012,+44.327602
314.909607,+44.168675
314.911011,+44.176937
314.911560,+45.287888
314.913178,+43.898022
314.931335,+45.235130
314.932098,+44.315716
314.934296,+43.563408
314.941254,+44.179016
314.964752,+43.725132
314.974121,+43.718586
314.994690,+45.282391
315.010895,+43.609406
315.034424,+43.250885
315.036377,+44.009186
315.053223,+45.226292
315.096191,+44.910126
315.112244,+44.119766
315.113617,+44.707027
315.147949,+45.130283
315.156799,+45.256454
315.161285,+45.293446
315.161529,+44.270977
315.161865,+44.264916
315.201874,+45.197041
315.206940,+43.852207
